'valeur', 'N', 'N/2', 'racine de N'
154491, 0.000001, 0.000001, 0.000001
154691, 0.000952, 0.000504, 0.000004
154891, 0.000001, 0.000001, 0.000001
155091, 0.000001, 0.000001, 0.000001
155291, 0.000973, 0.000557, 0.000004
155491, 0.000001, 0.000001, 0.000001
155691, 0.000001, 0.000001, 0.000001
155891, 0.000989, 0.000496, 0.000004
156091, 0.000001, 0.000001, 0.000001
156291, 0.000001, 0.000001, 0.000001
156491, 0.000958, 0.000553, 0.000004
156691, 0.001059, 0.000721, 0.000005
156891, 0.000001, 0.000001, 0.000001
157091, 0.000002, 0.000001, 0.000003
157291, 0.002631, 0.001298, 0.000008
157491, 0.000001, 0.000001, 0.000001
157691, 0.000002, 0.000003, 0.000003
157891, 0.000002, 0.000002, 0.000002
158091, 0.000001, 0.000001, 0.000001
158291, 0.000001, 0.000001, 0.000001
158491, 0.000001, 0.000001, 0.000002
158691, 0.000001, 0.000001, 0.000001
158891, 0.000001, 0.000002, 0.000001
159091, 0.000001, 0.000001, 0.000001
159291, 0.000001, 0.000001, 0.000002
159491, 0.002306, 0.000892, 0.000007
159691, 0.000001, 0.000001, 0.000001
159891, 0.000001, 0.000002, 0.000001
160091, 0.001630, 0.000554, 0.000005
160291, 0.000002, 0.000001, 0.000001
160491, 0.000001, 0.000001, 0.000001
160691, 0.000001, 0.000001, 0.000001
160891, 0.000003, 0.000003, 0.000003
161091, 0.000000, 0.000001, 0.000000
161291, 0.000001, 0.000001, 0.000001
161491, 0.000001, 0.000001, 0.000001
161691, 0.000001, 0.000001, 0.000001
161891, 0.000001, 0.000001, 0.000001
162091, 0.000985, 0.000511, 0.000004
162291, 0.000001, 0.000000, 0.000001
162491, 0.000001, 0.000001, 0.000001
162691, 0.000988, 0.000513, 0.000004
162891, 0.000000, 0.000001, 0.000000
163091, 0.000001, 0.000001, 0.000001
163291, 0.000003, 0.000003, 0.000003
163491, 0.000001, 0.000000, 0.000001
163691, 0.000001, 0.000001, 0.000001
163891, 0.000001, 0.000001, 0.000001
164091, 0.000000, 0.000001, 0.000000
164291, 0.001054, 0.000844, 0.000004
164491, 0.000002, 0.000002, 0.000002
164691, 0.000001, 0.000001, 0.000001
164891, 0.000003, 0.000003, 0.000002
165091, 0.000001, 0.000001, 0.000001
165291, 0.000000, 0.000001, 0.000001
165491, 0.000001, 0.000002, 0.000001
165691, 0.000001, 0.000002, 0.000002
165891, 0.000001, 0.000001, 0.000001
166091, 0.000002, 0.000002, 0.000001
166291, 0.000004, 0.000004, 0.000004
166491, 0.000001, 0.000001, 0.000000
166691, 0.000000, 0.000001, 0.000001
166891, 0.000005, 0.000004, 0.000004
167091, 0.000001, 0.000001, 0.000001
167291, 0.000004, 0.000003, 0.000004
167491, 0.001108, 0.000580, 0.000005
167691, 0.000001, 0.000001, 0.000001
167891, 0.001091, 0.000528, 0.000004
168091, 0.000001, 0.000000, 0.000001
168291, 0.000001, 0.000000, 0.000001
168491, 0.001277, 0.000532, 0.000004
168691, 0.000001, 0.000001, 0.000001
168891, 0.000001, 0.000001, 0.000001
169091, 0.000001, 0.000001, 0.000001
169291, 0.000001, 0.000001, 0.000001
169491, 0.000001, 0.000001, 0.000001
169691, 0.001081, 0.000535, 0.000005
169891, 0.001046, 0.000535, 0.000005
170091, 0.000001, 0.000001, 0.000001
170291, 0.000001, 0.000001, 0.000001
170491, 0.000001, 0.000001, 0.000001
170691, 0.000001, 0.000001, 0.000001
170891, 0.000001, 0.000001, 0.000001
171091, 0.001038, 0.000576, 0.000005
171291, 0.000001, 0.000001, 0.000001
171491, 0.001040, 0.000541, 0.000004
171691, 0.000001, 0.000001, 0.000001
171891, 0.000001, 0.000001, 0.000001
172091, 0.000001, 0.000001, 0.000001
172291, 0.000001, 0.000001, 0.000001
172491, 0.000001, 0.000001, 0.000001
172691, 0.000001, 0.000001, 0.000001
172891, 0.000001, 0.000001, 0.000001
173091, 0.000001, 0.000001, 0.000001
173291, 0.001072, 0.000546, 0.000004
173491, 0.001126, 0.000547, 0.000004
173691, 0.000001, 0.000001, 0.000001
173891, 0.001763, 0.000662, 0.000004
174091, 0.001140, 0.000667, 0.000005
174291, 0.000001, 0.000001, 0.000001
174491, 0.001057, 0.000547, 0.000004
174691, 0.000001, 0.000000, 0.000001
174891, 0.000001, 0.000001, 0.000001
175091, 0.000001, 0.000001, 0.000000
175291, 0.001062, 0.000549, 0.000004
175491, 0.000001, 0.000001, 0.000000
175691, 0.001150, 0.000609, 0.000004
175891, 0.001065, 0.000583, 0.000004
176091, 0.000001, 0.000001, 0.000001
176291, 0.000001, 0.000002, 0.000001
176491, 0.000001, 0.000001, 0.000000
176691, 0.000000, 0.000001, 0.000001
176891, 0.000001, 0.000001, 0.000001
177091, 0.001072, 0.000555, 0.000004
177291, 0.000000, 0.000001, 0.000001
177491, 0.000001, 0.000001, 0.000001
177691, 0.001076, 0.000575, 0.000004
177891, 0.000001, 0.000001, 0.000001
178091, 0.001079, 0.000558, 0.000004
178291, 0.000002, 0.000001, 0.000002
178491, 0.000001, 0.000001, 0.000001
178691, 0.001138, 0.000573, 0.000005
178891, 0.000001, 0.000001, 0.000001
179091, 0.000001, 0.000001, 0.000001
179291, 0.000003, 0.000001, 0.000003
179491, 0.000001, 0.000001, 0.000001
179691, 0.000001, 0.000001, 0.000001
179891, 0.000001, 0.000001, 0.000001
180091, 0.000002, 0.000001, 0.000001
180291, 0.000001, 0.000001, 0.000001
180491, 0.001236, 0.000930, 0.000005
180691, 0.000000, 0.000001, 0.000001
180891, 0.000001, 0.000001, 0.000001
181091, 0.000001, 0.000001, 0.000001
181291, 0.000001, 0.000001, 0.000001
181491, 0.000001, 0.000001, 0.000001
181691, 0.000001, 0.000001, 0.000002
181891, 0.001105, 0.000569, 0.000004
182091, 0.000000, 0.000001, 0.000001
182291, 0.000001, 0.000001, 0.000001
182491, 0.000001, 0.000001, 0.000001
182691, 0.000001, 0.000001, 0.000000
182891, 0.000002, 0.000001, 0.000001
183091, 0.001107, 0.000573, 0.000004
183291, 0.000001, 0.000001, 0.000001
183491, 0.000000, 0.000001, 0.000001
183691, 0.001111, 0.000574, 0.000004
183891, 0.000000, 0.000001, 0.000001
184091, 0.000001, 0.000001, 0.000001
184291, 0.001115, 0.000634, 0.000004
184491, 0.000001, 0.000001, 0.000001
184691, 0.000001, 0.000001, 0.000001
184891, 0.000001, 0.000001, 0.000001
185091, 0.000001, 0.000001, 0.000001
185291, 0.001261, 0.000579, 0.000004
185491, 0.001122, 0.000579, 0.000005
185691, 0.000001, 0.000000, 0.000001
185891, 0.000003, 0.000002, 0.000002
186091, 0.000002, 0.000001, 0.000001
186291, 0.000001, 0.000001, 0.000000
186491, 0.000001, 0.000001, 0.000001
186691, 0.000001, 0.000001, 0.000001
186891, 0.000001, 0.000000, 0.000001
187091, 0.001131, 0.001324, 0.000005
187291, 0.000001, 0.000001, 0.000001
187491, 0.000000, 0.000001, 0.000000
187691, 0.000000, 0.000001, 0.000001
187891, 0.000001, 0.000001, 0.000001
188091, 0.000001, 0.000001, 0.000000
188291, 0.001397, 0.000832, 0.000006
188491, 0.001539, 0.000659, 0.000005
188691, 0.000001, 0.000001, 0.000001
188891, 0.001142, 0.000589, 0.000004
189091, 0.000001, 0.000001, 0.000001
189291, 0.000001, 0.000000, 0.000001
189491, 0.001145, 0.000591, 0.000004
189691, 0.001219, 0.000592, 0.000005
189891, 0.000001, 0.000001, 0.000001
190091, 0.000001, 0.000001, 0.000001
190291, 0.000001, 0.000001, 0.000001
190491, 0.000001, 0.000001, 0.000000
190691, 0.000002, 0.000002, 0.000001
190891, 0.001154, 0.000596, 0.000004
191091, 0.000001, 0.000001, 0.000000
191291, 0.000001, 0.000001, 0.000001
191491, 0.001157, 0.000596, 0.000004
191691, 0.000000, 0.000001, 0.000001
191891, 0.000001, 0.000001, 0.000001
192091, 0.001210, 0.000599, 0.000005
192291, 0.000001, 0.000001, 0.000001
192491, 0.000001, 0.000001, 0.000001
192691, 0.000003, 0.000003, 0.000003
192891, 0.000001, 0.000001, 0.000001
193091, 0.000004, 0.000003, 0.000004
193291, 0.000001, 0.000001, 0.000001
193491, 0.000001, 0.000000, 0.000001
193691, 0.000001, 0.000001, 0.000001
193891, 0.001418, 0.000662, 0.000005
194091, 0.000001, 0.000000, 0.000001
194291, 0.000002, 0.000001, 0.000002
194491, 0.000001, 0.000001, 0.000001
194691, 0.000001, 0.000000, 0.000001
194891, 0.001691, 0.000606, 0.000005
195091, 0.000001, 0.000001, 0.000001
195291, 0.000001, 0.000000, 0.000001
195491, 0.000001, 0.000001, 0.000001
195691, 0.001184, 0.000609, 0.000005
195891, 0.000000, 0.000001, 0.000001
196091, 0.000000, 0.000001, 0.000001
196291, 0.001222, 0.000612, 0.000004
196491, 0.000001, 0.000001, 0.000001
196691, 0.000001, 0.000001, 0.000001
196891, 0.000004, 0.000004, 0.000004
197091, 0.000001, 0.000001, 0.000001
197291, 0.000002, 0.000001, 0.000001
197491, 0.000001, 0.000001, 0.000001
197691, 0.000001, 0.000001, 0.000001
197891, 0.001244, 0.000618, 0.000004
198091, 0.001195, 0.000617, 0.000004
198291, 0.000001, 0.000000, 0.000001
198491, 0.001202, 0.000770, 0.000005
198691, 0.000004, 0.000004, 0.000004
198891, 0.000001, 0.000001, 0.000001
199091, 0.000003, 0.000003, 0.000003
199291, 0.000001, 0.000001, 0.000001
199491, 0.000001, 0.000000, 0.000001
199691, 0.000004, 0.000004, 0.000004
199891, 0.000002, 0.000002, 0.000002
200091, 0.000000, 0.000001, 0.000001
200291, 0.000001, 0.000001, 0.000001
200491, 0.000001, 0.000001, 0.000001
200691, 0.000001, 0.000001, 0.000000
200891, 0.001223, 0.000624, 0.000005
201091, 0.000001, 0.000001, 0.000001
201291, 0.000001, 0.000001, 0.000001
201491, 0.001376, 0.000704, 0.000006
201691, 0.000001, 0.000002, 0.000001
201891, 0.000001, 0.000001, 0.000001
202091, 0.000002, 0.000003, 0.000002
202291, 0.001274, 0.000629, 0.000005
202491, 0.000002, 0.000001, 0.000001
202691, 0.000001, 0.000001, 0.000001
202891, 0.000001, 0.000001, 0.000001
203091, 0.000001, 0.000001, 0.000001
203291, 0.000001, 0.000001, 0.000001
203491, 0.000001, 0.000001, 0.000001
203691, 0.000000, 0.000001, 0.000000
203891, 0.000001, 0.000001, 0.000001
204091, 0.000004, 0.000004, 0.000004
204291, 0.000001, 0.000000, 0.000001
204491, 0.000001, 0.000001, 0.000001
204691, 0.000002, 0.000002, 0.000002
204891, 0.000001, 0.000001, 0.000001
205091, 0.000001, 0.000001, 0.000001
205291, 0.000001, 0.000001, 0.000001
205491, 0.000001, 0.000000, 0.000001
205691, 0.000001, 0.000002, 0.000002
205891, 0.000001, 0.000001, 0.000001
206091, 0.000001, 0.000001, 0.000001
206291, 0.001243, 0.000640, 0.000004
206491, 0.000001, 0.000001, 0.000001
206691, 0.000000, 0.000001, 0.000000
206891, 0.000001, 0.000001, 0.000001
207091, 0.000001, 0.000001, 0.000001
207291, 0.000001, 0.000000, 0.000001
207491, 0.001250, 0.000644, 0.000004
207691, 0.000001, 0.000001, 0.000001
207891, 0.000000, 0.000001, 0.000001
208091, 0.000001, 0.000001, 0.000000
208291, 0.001255, 0.000645, 0.000004
208491, 0.000001, 0.000001, 0.000001
208691, 0.000001, 0.000000, 0.000001
208891, 0.001280, 0.000648, 0.000005
209091, 0.000001, 0.000001, 0.000001
209291, 0.000001, 0.000001, 0.000002
209491, 0.000001, 0.000001, 0.000001
209691, 0.000001, 0.000001, 0.000000
209891, 0.000001, 0.000001, 0.000001
210091, 0.000001, 0.000001, 0.000001
210291, 0.000001, 0.000000, 0.000001
210491, 0.001267, 0.000652, 0.000004
210691, 0.000001, 0.000001, 0.000001
210891, 0.000001, 0.000000, 0.000001
211091, 0.000001, 0.000001, 0.000001
211291, 0.001272, 0.000689, 0.000004
211491, 0.000001, 0.000001, 0.000001
211691, 0.001274, 0.000666, 0.000004
211891, 0.001371, 0.000657, 0.000005
212091, 0.000001, 0.000000, 0.000001
212291, 0.000001, 0.000001, 0.000001
212491, 0.000001, 0.000001, 0.000001
212691, 0.000000, 0.000001, 0.000000
212891, 0.000001, 0.000001, 0.000001
213091, 0.001283, 0.000670, 0.000005
213291, 0.000001, 0.000001, 0.000001
213491, 0.001354, 0.000661, 0.000005
213691, 0.000002, 0.000002, 0.000001
213891, 0.000001, 0.000000, 0.000001
214091, 0.001321, 0.000667, 0.000004
214291, 0.000001, 0.000000, 0.000001
214491, 0.000001, 0.000000, 0.000001
214691, 0.001391, 0.000664, 0.000004
214891, 0.001293, 0.000665, 0.000005
215091, 0.000001, 0.000001, 0.000001
215291, 0.000001, 0.000002, 0.000001
215491, 0.000002, 0.000001, 0.000002
215691, 0.000000, 0.000001, 0.000000
215891, 0.000001, 0.000001, 0.000000
216091, 0.001321, 0.000738, 0.000004
216291, 0.000001, 0.000000, 0.000001
216491, 0.000001, 0.000000, 0.000001
216691, 0.000003, 0.000003, 0.000004
216891, 0.000000, 0.000001, 0.000000
217091, 0.000001, 0.000001, 0.000001
217291, 0.000002, 0.000003, 0.000003
217491, 0.000001, 0.000001, 0.000000
217691, 0.001310, 0.000688, 0.000004
217891, 0.000002, 0.000002, 0.000001
218091, 0.000001, 0.000001, 0.000001
218291, 0.000001, 0.000001, 0.000001
218491, 0.000001, 0.000001, 0.000001
218691, 0.000001, 0.000000, 0.000001
218891, 0.000001, 0.000001, 0.000001
219091, 0.001329, 0.000687, 0.000005
219291, 0.000001, 0.000000, 0.000001
219491, 0.001404, 0.000679, 0.000004
219691, 0.000001, 0.000000, 0.000001
219891, 0.000001, 0.000001, 0.000001
220091, 0.000002, 0.000002, 0.000002
220291, 0.001324, 0.000681, 0.000004
220491, 0.000001, 0.000000, 0.000001
220691, 0.000002, 0.000002, 0.000002
220891, 0.000001, 0.000001, 0.000001
221091, 0.000001, 0.000000, 0.000001
221291, 0.000001, 0.000001, 0.000001
221491, 0.000001, 0.000001, 0.000001
221691, 0.000000, 0.000001, 0.000001
221891, 0.001334, 0.000789, 0.000005
222091, 0.000002, 0.000001, 0.000001
222291, 0.000001, 0.000001, 0.000001
222491, 0.000003, 0.000003, 0.000003
222691, 0.000001, 0.000001, 0.000001
222891, 0.000000, 0.000001, 0.000000
223091, 0.000001, 0.000001, 0.000000
223291, 0.001344, 0.000717, 0.000005
223491, 0.000003, 0.000002, 0.000003
223691, 0.000002, 0.000002, 0.000002
223891, 0.000003, 0.000003, 0.000003
224091, 0.000001, 0.000001, 0.000001
224291, 0.001412, 0.000693, 0.000004
224491, 0.001369, 0.000693, 0.000004
224691, 0.000001, 0.000001, 0.000001
224891, 0.001424, 0.000751, 0.000006
225091, 0.000001, 0.000001, 0.000001
225291, 0.000001, 0.000001, 0.000001
225491, 0.000001, 0.000001, 0.000001
225691, 0.000003, 0.000003, 0.000003
225891, 0.000001, 0.000001, 0.000001
226091, 0.000002, 0.000002, 0.000002
226291, 0.000001, 0.000001, 0.000001
226491, 0.000001, 0.000001, 0.000001
226691, 0.001381, 0.000699, 0.000005
226891, 0.000001, 0.000001, 0.000001
227091, 0.000001, 0.000001, 0.000001
227291, 0.000002, 0.000001, 0.000001
227491, 0.000001, 0.000001, 0.000001
227691, 0.000001, 0.000000, 0.000001
227891, 0.000003, 0.000003, 0.000003
228091, 0.000001, 0.000001, 0.000001
228291, 0.000001, 0.000001, 0.000001
228491, 0.000001, 0.000001, 0.000001
228691, 0.000001, 0.000001, 0.000002
228891, 0.000001, 0.000001, 0.000001
229091, 0.000002, 0.000003, 0.000003
229291, 0.000003, 0.000002, 0.000002
229491, 0.000001, 0.000001, 0.000001
229691, 0.000001, 0.000001, 0.000001
229891, 0.000001, 0.000001, 0.000001
230091, 0.000001, 0.000001, 0.000001
230291, 0.001471, 0.000710, 0.000005
230491, 0.000002, 0.000002, 0.000001
230691, 0.000001, 0.000000, 0.000001
230891, 0.001485, 0.000712, 0.000005
231091, 0.000001, 0.000001, 0.000001
231291, 0.000000, 0.000001, 0.000001
231491, 0.000001, 0.000001, 0.000001
231691, 0.000002, 0.000001, 0.000001
231891, 0.000001, 0.000000, 0.000001
232091, 0.001393, 0.000716, 0.000005
232291, 0.000002, 0.000002, 0.000002
232491, 0.000001, 0.000000, 0.000001
232691, 0.000001, 0.000001, 0.000001
232891, 0.001464, 0.000736, 0.000004
233091, 0.000001, 0.000001, 0.000001
233291, 0.000001, 0.000001, 0.000001
233491, 0.000001, 0.000001, 0.000001
233691, 0.000001, 0.000001, 0.000001
233891, 0.000001, 0.000000, 0.000001
234091, 0.000001, 0.000000, 0.000001
234291, 0.000001, 0.000001, 0.000001
234491, 0.000003, 0.000002, 0.000003
234691, 0.000001, 0.000001, 0.000001
234891, 0.000001, 0.000000, 0.000001
235091, 0.001411, 0.000724, 0.000004
235291, 0.000001, 0.000001, 0.000001
235491, 0.000001, 0.000001, 0.000001
235691, 0.000001, 0.000001, 0.000001
235891, 0.001415, 0.000814, 0.000005
236091, 0.000001, 0.000001, 0.000001
236291, 0.000001, 0.000001, 0.000001
236491, 0.000002, 0.000002, 0.000002
236691, 0.000000, 0.000001, 0.000000
236891, 0.001483, 0.000752, 0.000005
237091, 0.001477, 0.000826, 0.000004
237291, 0.000001, 0.000000, 0.000001
237491, 0.000001, 0.000001, 0.000001
237691, 0.001427, 0.000731, 0.000005
237891, 0.000000, 0.000001, 0.000000
238091, 0.000001, 0.000001, 0.000001
238291, 0.001480, 0.000734, 0.000005
238491, 0.000000, 0.000001, 0.000001
238691, 0.001496, 0.000735, 0.000005
238891, 0.000001, 0.000001, 0.000001
239091, 0.000001, 0.000001, 0.000001
239291, 0.000001, 0.000001, 0.000001
239491, 0.000001, 0.000000, 0.000001
239691, 0.000001, 0.000001, 0.000001
239891, 0.000001, 0.000002, 0.000001
240091, 0.000001, 0.000001, 0.000000
240291, 0.000001, 0.000001, 0.000001
240491, 0.001443, 0.000740, 0.000005
240691, 0.000001, 0.000001, 0.000001
240891, 0.000000, 0.000001, 0.000000
241091, 0.000001, 0.000001, 0.000001
241291, 0.001464, 0.000763, 0.000005
241491, 0.000000, 0.000001, 0.000001
241691, 0.001613, 0.000831, 0.000005
241891, 0.000001, 0.000001, 0.000000
242091, 0.000001, 0.000001, 0.000001
242291, 0.000000, 0.000001, 0.000001
242491, 0.001484, 0.000804, 0.000004
242691, 0.000001, 0.000001, 0.000001
242891, 0.000001, 0.000001, 0.000001
243091, 0.001480, 0.000747, 0.000005
243291, 0.000001, 0.000001, 0.000001
243491, 0.000001, 0.000001, 0.000001
243691, 0.000001, 0.000001, 0.000001
243891, 0.000000, 0.000001, 0.000000
244091, 0.001464, 0.000785, 0.000005
244291, 0.001465, 0.000751, 0.000004
244491, 0.000001, 0.000001, 0.000001
244691, 0.001467, 0.000803, 0.000004
244891, 0.000001, 0.000001, 0.000001
245091, 0.000001, 0.000001, 0.000001
245291, 0.001471, 0.000754, 0.000004
245491, 0.000002, 0.000002, 0.000002
245691, 0.000002, 0.000001, 0.000002
245891, 0.000001, 0.000001, 0.000001
246091, 0.000001, 0.000001, 0.000001
246291, 0.000001, 0.000000, 0.000001
246491, 0.000001, 0.000001, 0.000001
246691, 0.000001, 0.000001, 0.000001
246891, 0.000001, 0.000001, 0.000001
247091, 0.000001, 0.000001, 0.000001
247291, 0.000001, 0.000001, 0.000000
247491, 0.000001, 0.000001, 0.000001
247691, 0.001509, 0.001167, 0.000006
247891, 0.000001, 0.000001, 0.000001
248091, 0.000000, 0.000001, 0.000001
248291, 0.001784, 0.000766, 0.000006
248491, 0.000004, 0.000003, 0.000003
248691, 0.000001, 0.000000, 0.000001
248891, 0.001647, 0.000769, 0.000006
249091, 0.000003, 0.000003, 0.000002
249291, 0.000001, 0.000000, 0.000001
249491, 0.000001, 0.000000, 0.000001
249691, 0.000001, 0.000001, 0.000001
249891, 0.000001, 0.000001, 0.000001
250091, 0.001511, 0.000770, 0.000004
250291, 0.000000, 0.000001, 0.000001
250491, 0.000001, 0.000001, 0.000001
250691, 0.000001, 0.000001, 0.000000
250891, 0.000002, 0.000002, 0.000001
251091, 0.000001, 0.000000, 0.000001
251291, 0.001709, 0.000776, 0.000005
251491, 0.001510, 0.000773, 0.000005
251691, 0.000001, 0.000001, 0.000000
251891, 0.000004, 0.000003, 0.000003
252091, 0.000001, 0.000000, 0.000001
252291, 0.000001, 0.000001, 0.000001
252491, 0.000001, 0.000001, 0.000001
252691, 0.001794, 0.000829, 0.000005
252891, 0.000001, 0.000000, 0.000001
253091, 0.000001, 0.000002, 0.000002
253291, 0.000003, 0.000003, 0.000003
253491, 0.000001, 0.000000, 0.000001
253691, 0.000001, 0.000001, 0.000001
253891, 0.000001, 0.000001, 0.000001
254091, 0.000000, 0.000001, 0.000000
254291, 0.001590, 0.000944, 0.000304
254491, 0.001711, 0.000787, 0.000006
254691, 0.000001, 0.000001, 0.000001
254891, 0.000001, 0.000001, 0.000001
255091, 0.000002, 0.000001, 0.000002
255291, 0.000001, 0.000001, 0.000001
255491, 0.000003, 0.000003, 0.000003
255691, 0.000001, 0.000001, 0.000001
255891, 0.000001, 0.000001, 0.000001
256091, 0.000001, 0.000001, 0.000001
256291, 0.000002, 0.000001, 0.000001
256491, 0.000001, 0.000001, 0.000001
256691, 0.000003, 0.000002, 0.000003
256891, 0.000002, 0.000001, 0.000001
257091, 0.000001, 0.000001, 0.000001
257291, 0.000004, 0.000005, 0.000004
257491, 0.000001, 0.000001, 0.000001
257691, 0.000001, 0.000001, 0.000001
257891, 0.000005, 0.000004, 0.000005
258091, 0.000001, 0.000002, 0.000002
258291, 0.000001, 0.000001, 0.000001
258491, 0.001634, 0.000806, 0.000005
258691, 0.002177, 0.000962, 0.000007
258891, 0.000001, 0.000001, 0.000001
259091, 0.000001, 0.000001, 0.000001
259291, 0.000004, 0.000004, 0.000004
259491, 0.000001, 0.000001, 0.000001
259691, 0.001876, 0.000835, 0.000006
259891, 0.000004, 0.000003, 0.000005
260091, 0.000002, 0.000002, 0.000001
260291, 0.000001, 0.000002, 0.000003
260491, 0.000001, 0.000001, 0.000002
260691, 0.000002, 0.000002, 0.000002
260891, 0.000004, 0.000033, 0.000003
261091, 0.000002, 0.000002, 0.000003
261291, 0.000002, 0.000001, 0.000001
261491, 0.000002, 0.000003, 0.000002
261691, 0.000002, 0.000002, 0.000001
261891, 0.000001, 0.000001, 0.000001
262091, 0.000004, 0.000002, 0.000002
262291, 0.000001, 0.000001, 0.000001
262491, 0.000001, 0.000001, 0.000001
262691, 0.000002, 0.000001, 0.000001
262891, 0.000003, 0.000002, 0.000003
263091, 0.000001, 0.000001, 0.000001
263291, 0.000001, 0.000001, 0.000001
263491, 0.002336, 0.000945, 0.000006
263691, 0.000002, 0.000001, 0.000001
263891, 0.000002, 0.000001, 0.000001
264091, 0.001644, 0.000946, 0.000005
264291, 0.000001, 0.000001, 0.000001
264491, 0.000001, 0.000001, 0.000001
264691, 0.000001, 0.000001, 0.000001
264891, 0.000001, 0.000001, 0.000001
265091, 0.001623, 0.000848, 0.000005
265291, 0.000001, 0.000001, 0.000001
265491, 0.000000, 0.000001, 0.000001
265691, 0.000001, 0.000001, 0.000001
265891, 0.001743, 0.000875, 0.000005
266091, 0.000001, 0.000001, 0.000001
266291, 0.001631, 0.000852, 0.000005
266491, 0.001880, 0.000852, 0.000006
266691, 0.000001, 0.000001, 0.000001
266891, 0.001702, 0.000917, 0.000006
267091, 0.000001, 0.000001, 0.000001
